epsilon,simNums,times,chosenArms,rewards,cumulativeRewards
0.3,20,56,3,1,34
0.3,20,57,3,0,34
0.3,20,58,4,1,35
0.3,20,59,4,1,36
0.3,20,60,4,1,37
0.3,20,61,4,1,38
0.3,20,62,4,1,39
0.3,20,63,4,0,39
0.3,20,64,4,1,40
0.3,20,65,4,1,41
0.3,20,66,4,1,42
0.3,20,67,2,0,42
0.3,20,68,3,0,42
0.3,20,69,4,1,43
0.3,20,70,4,1,44
0.3,20,71,4,1,45
0.3,20,72,4,1,46
0.3,20,73,4,1,47
0.3,20,74,4,0,47
0.3,20,75,4,1,48
0.3,20,76,0,0,48
0.3,20,77,1,1,49
0.3,20,78,1,0,49
0.3,20,79,4,1,50
0.3,20,80,4,1,51
0.3,20,81,4,1,52
0.3,20,82,4,1,53
0.3,20,83,4,1,54
0.3,20,84,4,1,55
0.3,20,85,4,1,56
0.3,20,86,4,1,57
0.3,20,87,4,0,57
0.3,20,88,4,1,58
0.3,20,89,4,1,59
0.3,20,90,4,1,60
0.3,20,91,4,0,60
0.3,20,92,1,0,60
0.3,20,93,2,0,60
0.3,20,94,3,0,60
0.3,20,95,4,0,60
0.3,20,96,4,1,61
0.3,20,97,4,1,62
0.3,20,98,4,1,63
0.3,20,99,4,1,64
0.3,20,100,4,1,65
0.3,20,101,4,1,66
0.3,20,102,4,1,67
0.3,20,103,4,1,68
0.3,20,104,4,1,69
0.3,20,105,4,1,70
0.3,20,106,4,1,71
0.3,20,107,0,0,71
0.3,20,108,4,1,72
0.3,20,109,4,1,73
0.3,20,110,4,1,74
0.3,20,111,4,1,75
0.3,20,112,4,1,76
0.3,20,113,4,1,77
0.3,20,114,4,1,78
0.3,20,115,4,1,79
0.3,20,116,4,1,80
0.3,20,117,4,1,81
0.3,20,118,4,1,82
0.3,20,119,4,1,83
0.3,20,120,4,1,84
0.3,20,121,4,0,84
0.3,20,122,4,1,85
0.3,20,123,4,1,86
0.3,20,124,4,1,87
0.3,20,125,4,0,87
0.3,20,126,1,0,87
0.3,20,127,2,0,87
0.3,20,128,3,0,87
0.3,20,129,4,1,88
0.3,20,130,4,1,89
0.3,20,131,4,1,90
0.3,20,132,4,1,91
0.3,20,133,4,1,92
0.3,20,134,4,1,93
0.3,20,135,4,1,94
0.3,20,136,4,1,95
0.3,20,137,4,1,96
0.3,20,138,4,1,97
0.3,20,139,4,0,97
0.3,20,140,4,0,97
0.3,20,141,4,0,97
0.3,20,142,0,0,97
0.3,20,143,4,1,98
0.3,20,144,4,1,99
0.3,20,145,4,1,100
0.3,20,146,4,1,101
0.3,20,147,4,1,102
0.3,20,148,4,1,103
0.3,20,149,4,1,104
0.3,20,150,4,1,105
0.3,20,151,4,0,105
0.3,20,152,4,1,106
0.3,20,153,4,1,107
0.3,20,154,4,1,108
0.3,20,155,4,1,109
0.3,20,156,4,1,110
0.3,20,157,4,0,110
0.3,20,158,1,0,110
0.3,20,159,2,0,110
0.3,20,160,3,0,110
0.3,20,161,4,1,111
0.3,20,162,4,1,112
0.3,20,163,4,1,113
0.3,20,164,4,1,114
0.3,20,165,4,0,114
0.3,20,166,4,1,115
0.3,20,167,4,1,116
0.3,20,168,4,1,117
0.3,20,169,4,1,118
0.3,20,170,4,1,119
0.3,20,171,4,1,120
0.3,20,172,4,1,121
0.3,20,173,4,1,122
0.3,20,174,4,0,122
0.3,20,175,4,1,123
0.3,20,176,4,0,123
0.3,20,177,4,1,124
0.3,20,178,4,1,125
0.3,20,179,4,1,126
0.3,20,180,4,1,127
0.3,20,181,4,1,128
0.3,20,182,4,1,129
0.3,20,183,4,0,129
0.3,20,184,0,0,129
0.3,20,185,4,1,130
0.3,20,186,4,1,131
0.3,20,187,4,1,132
0.3,20,188,4,1,133
0.3,20,189,4,1,134
0.3,20,190,4,1,135
0.3,20,191,4,1,136
0.3,20,192,4,1,137
0.3,20,193,4,1,138
0.3,20,194,4,1,139
0.3,20,195,4,1,140
0.3,20,196,4,1,141
0.3,20,197,4,1,142
0.3,20,198,4,1,143
0.3,20,199,4,1,144
0.3,20,200,4,1,145
0.3,20,201,4,1,146
0.3,20,202,4,1,147
0.3,20,203,4,1,148
0.3,20,204,4,1,149
0.3,20,205,4,1,150
0.3,20,206,4,1,151
0.3,20,207,4,0,151
0.3,20,208,4,1,152
0.3,20,209,1,0,152
0.3,20,210,2,0,152
0.3,20,211,3,0,152
0.3,20,212,4,1,153
0.3,20,213,4,1,154
0.3,20,214,4,1,155
0.3,20,215,4,1,156
0.3,20,216,4,1,157
0.3,20,217,4,0,157
0.3,20,218,4,1,158
0.3,20,219,4,1,159
0.3,20,220,4,1,160
0.3,20,221,4,1,161
0.3,20,222,4,1,162
0.3,20,223,4,1,163
0.3,20,224,4,1,164
0.3,20,225,4,1,165
0.3,20,226,4,1,166
0.3,20,227,4,1,167
0.3,20,228,4,1,168
0.3,20,229,4,1,169
0.3,20,230,4,0,169
0.3,20,231,4,1,170
0.3,20,232,4,1,171
0.3,20,233,4,1,172
0.3,20,234,4,1,173
0.3,20,235,4,1,174
0.3,20,236,4,1,175
0.3,20,237,4,1,176
0.3,20,238,4,1,177
0.3,20,239,4,1,178
0.3,20,240,4,1,179
0.3,20,241,4,1,180
0.3,20,242,4,1,181
0.3,20,243,4,1,182
0.3,20,244,4,1,183
0.3,20,245,4,1,184
0.3,20,246,4,1,185
0.3,20,247,4,1,186
0.3,20,248,4,1,187
0.3,20,249,4,1,188
0.3,20,250,4,1,189
0.4,1,1,0,0,0
0.4,1,2,1,0,0
0.4,1,3,2,0,0
0.4,1,4,3,0,0
0.4,1,5,4,1,1
0.4,1,6,4,1,2
0.4,1,7,4,1,3
0.4,1,8,4,1,4
0.4,1,9,0,0,4
0.4,1,10,1,0,4
0.4,1,11,2,0,4
0.4,1,12,3,0,4
0.4,1,13,4,1,5
0.4,1,14,4,1,6
0.4,1,15,4,1,7
0.4,1,16,4,0,7
0.4,1,17,4,1,8
0.4,1,18,0,0,8
0.4,1,19,1,0,8
0.4,1,20,2,0,8
0.4,1,21,3,0,8
0.4,1,22,4,1,9
0.4,1,23,4,1,10
0.4,1,24,4,1,11
0.4,1,25,4,1,12
0.4,1,26,4,1,13
0.4,1,27,4,1,14
0.4,1,28,4,1,15
0.4,1,29,4,1,16
0.4,1,30,4,1,17
0.4,1,31,4,0,17
0.4,1,32,0,0,17
0.4,1,33,1,0,17
0.4,1,34,2,0,17
0.4,1,35,3,0,17
0.4,1,36,4,1,18
0.4,1,37,4,1,19
0.4,1,38,4,1,20
0.4,1,39,4,1,21
0.4,1,40,4,0,21
0.4,1,41,4,1,22
0.4,1,42,4,1,23
0.4,1,43,4,1,24
0.4,1,44,4,1,25
0.4,1,45,4,1,26
0.4,1,46,4,1,27
0.4,1,47,4,1,28
0.4,1,48,4,1,29
0.4,1,49,4,1,30
0.4,1,50,0,0,30
0.4,1,51,1,0,30
0.4,1,52,2,0,30
0.4,1,53,3,0,30
0.4,1,54,4,1,31
0.4,1,55,4,0,31
0.4,1,56,4,1,32
0.4,1,57,4,1,33
0.4,1,58,4,1,34
0.4,1,59,4,1,35
0.4,1,60,4,1,36
0.4,1,61,4,1,37
0.4,1,62,4,1,38
0.4,1,63,4,1,39
0.4,1,64,4,1,40
0.4,1,65,4,0,40
0.4,1,66,4,1,41
0.4,1,67,4,1,42
0.4,1,68,4,1,43
0.4,1,69,4,1,44
0.4,1,70,4,0,44
0.4,1,71,0,0,44
0.4,1,72,1,0,44
0.4,1,73,2,0,44
0.4,1,74,3,0,44
0.4,1,75,4,1,45
0.4,1,76,4,1,46
0.4,1,77,4,1,47
0.4,1,78,4,1,48
0.4,1,79,4,1,49
0.4,1,80,4,1,50
0.4,1,81,4,1,51
0.4,1,82,4,1,52
0.4,1,83,4,1,53
0.4,1,84,4,1,54
0.4,1,85,4,1,55
0.4,1,86,4,1,56
0.4,1,87,4,1,57
0.4,1,88,4,1,58
0.4,1,89,4,1,59
0.4,1,90,4,1,60
0.4,1,91,4,1,61
0.4,1,92,4,1,62
0.4,1,93,4,1,63
0.4,1,94,4,1,64
0.4,1,95,4,1,65
0.4,1,96,4,1,66
0.4,1,97,4,1,67
0.4,1,98,4,1,68
0.4,1,99,4,1,69
0.4,1,100,4,1,70
0.4,1,101,4,0,70
0.4,1,102,4,1,71
0.4,1,103,4,1,72
0.4,1,104,4,1,73
0.4,1,105,4,0,73
0.4,1,106,0,0,73
0.4,1,107,1,0,73
0.4,1,108,2,0,73
0.4,1,109,3,1,74
0.4,1,110,3,0,74
0.4,1,111,4,1,75
0.4,1,112,4,1,76
0.4,1,113,4,1,77
0.4,1,114,4,0,77
0.4,1,115,4,1,78
0.4,1,116,4,1,79
0.4,1,117,4,1,80
0.4,1,118,4,1,81
0.4,1,119,4,0,81
0.4,1,120,3,0,81
0.4,1,121,4,1,82
0.4,1,122,4,1,83
0.4,1,123,4,1,84
0.4,1,124,4,0,84
0.4,1,125,4,1,85
0.4,1,126,4,1,86
0.4,1,127,4,0,86
0.4,1,128,4,1,87
0.4,1,129,4,1,88
0.4,1,130,4,1,89
0.4,1,131,4,1,90
0.4,1,132,4,1,91
0.4,1,133,4,1,92
0.4,1,134,4,1,93
0.4,1,135,4,1,94
0.4,1,136,4,1,95
0.4,1,137,4,1,96
0.4,1,138,4,1,97
0.4,1,139,4,1,98
0.4,1,140,4,1,99
0.4,1,141,4,1,100
0.4,1,142,4,1,101
0.4,1,143,4,1,102
0.4,1,144,0,0,102
0.4,1,145,1,0,102
0.4,1,146,2,0,102
0.4,1,147,4,0,102
0.4,1,148,4,1,103
0.4,1,149,4,0,103
0.4,1,150,4,1,104
0.4,1,151,4,1,105
0.4,1,152,4,1,106
0.4,1,153,4,1,107
0.4,1,154,4,1,108
0.4,1,155,4,1,109
0.4,1,156,4,1,110
0.4,1,157,4,1,111
0.4,1,158,4,1,112
0.4,1,159,4,1,113
0.4,1,160,4,0,113
0.4,1,161,3,0,113
0.4,1,162,4,1,114
0.4,1,163,4,1,115
0.4,1,164,4,1,116
0.4,1,165,4,1,117
0.4,1,166,4,1,118
0.4,1,167,4,1,119
0.4,1,168,4,1,120
0.4,1,169,4,1,121
0.4,1,170,4,1,122
0.4,1,171,4,1,123
0.4,1,172,4,1,124
0.4,1,173,4,1,125
0.4,1,174,4,1,126
0.4,1,175,4,1,127
0.4,1,176,4,1,128
0.4,1,177,4,1,129
0.4,1,178,4,1,130
0.4,1,179,4,1,131
0.4,1,180,4,1,132
0.4,1,181,4,1,133
0.4,1,182,4,1,134
0.4,1,183,4,1,135
0.4,1,184,4,1,136
0.4,1,185,4,0,136
0.4,1,186,4,1,137
0.4,1,187,4,0,137
0.4,1,188,4,1,138
0.4,1,189,4,1,139
0.4,1,190,4,1,140
0.4,1,191,4,1,141
0.4,1,192,4,1,142
0.4,1,193,4,1,143
0.4,1,194,4,1,144
0.4,1,195,4,1,145
0.4,1,196,4,1,146
0.4,1,197,4,1,147
0.4,1,198,4,1,148
0.4,1,199,4,1,149
0.4,1,200,0,0,149
0.4,1,201,1,0,149
0.4,1,202,2,1,150
0.4,1,203,2,0,150
0.4,1,204,4,1,151
0.4,1,205,4,0,151
0.4,1,206,4,1,152
0.4,1,207,4,1,153
0.4,1,208,4,1,154
0.4,1,209,4,1,155
0.4,1,210,4,1,156
0.4,1,211,4,1,157
0.4,1,212,4,1,158
0.4,1,213,4,1,159
0.4,1,214,4,1,160
0.4,1,215,4,1,161
0.4,1,216,4,0,161
0.4,1,217,4,1,162
0.4,1,218,4,1,163
0.4,1,219,4,1,164
0.4,1,220,4,1,165
0.4,1,221,4,1,166
0.4,1,222,4,0,166
0.4,1,223,2,0,166
0.4,1,224,3,1,167
0.4,1,225,3,0,167
0.4,1,226,4,1,168
0.4,1,227,4,1,169
0.4,1,228,4,0,169
0.4,1,229,4,1,170
0.4,1,230,4,1,171
0.4,1,231,4,1,172
0.4,1,232,4,1,173
0.4,1,233,4,1,174
0.4,1,234,4,1,175
0.4,1,235,4,1,176
0.4,1,236,4,1,177
0.4,1,237,4,0,177
0.4,1,238,4,1,178
0.4,1,239,4,1,179
0.4,1,240,4,1,180
0.4,1,241,4,1,181
0.4,1,242,4,1,182
0.4,1,243,4,1,183
0.4,1,244,4,1,184
0.4,1,245,4,0,184
0.4,1,246,3,0,184
0.4,1,247,4,1,185
0.4,1,248,4,1,186
0.4,1,249,4,1,187
0.4,1,250,4,0,187
0.4,2,1,0,0,0
0.4,2,2,1,0,0
0.4,2,3,2,0,0
0.4,2,4,3,0,0
0.4,2,5,4,1,1
0.4,2,6,4,1,2
0.4,2,7,4,1,3
0.4,2,8,4,1,4
0.4,2,9,0,0,4
0.4,2,10,1,0,4
0.4,2,11,2,1,5
0.4,2,12,3,0,5
0.4,2,13,4,1,6
0.4,2,14,2,0,6
0.4,2,15,4,1,7
0.4,2,16,4,1,8
0.4,2,17,4,1,9
0.4,2,18,4,1,10
0.4,2,19,4,1,11
0.4,2,20,4,1,12
0.4,2,21,2,0,12
0.4,2,22,0,1,13
0.4,2,23,0,0,13
0.4,2,24,1,0,13
0.4,2,25,3,0,13
0.4,2,26,4,1,14
0.4,2,27,4,1,15
0.4,2,28,4,0,15
0.4,2,29,4,1,16
0.4,2,30,4,1,17
0.4,2,31,4,1,18
0.4,2,32,4,1,19
0.4,2,33,0,0,19
0.4,2,34,2,1,20
0.4,2,35,2,0,20
0.4,2,36,4,1,21
0.4,2,37,4,1,22
0.4,2,38,1,0,22
0.4,2,39,3,0,22
0.4,2,40,4,1,23
0.4,2,41,4,1,24
0.4,2,42,4,1,25
0.4,2,43,4,1,26
0.4,2,44,4,1,27
0.4,2,45,4,1,28
0.4,2,46,4,1,29
0.4,2,47,4,1,30
0.4,2,48,4,1,31
0.4,2,49,4,1,32
0.4,2,50,4,1,33
0.4,2,51,2,0,33
0.4,2,52,4,1,34
0.4,2,53,4,1,35
0.4,2,54,4,1,36
0.4,2,55,0,0,36
0.4,2,56,4,1,37
0.4,2,57,4,1,38
0.4,2,58,4,0,38
0.4,2,59,1,0,38
0.4,2,60,3,0,38
0.4,2,61,4,1,39
0.4,2,62,4,1,40
0.4,2,63,4,1,41
0.4,2,64,4,1,42
0.4,2,65,4,1,43
0.4,2,66,4,1,44
0.4,2,67,4,1,45
0.4,2,68,4,1,46
0.4,2,69,4,1,47
0.4,2,70,2,0,47
0.4,2,71,4,1,48
0.4,2,72,4,1,49
0.4,2,73,4,1,50
0.4,2,74,4,1,51
0.4,2,75,4,1,52
0.4,2,76,4,1,53
0.4,2,77,4,1,54
0.4,2,78,0,0,54
0.4,2,79,4,1,55
0.4,2,80,4,1,56
0.4,2,81,4,1,57
0.4,2,82,4,1,58
0.4,2,83,4,1,59
0.4,2,84,4,1,60
0.4,2,85,4,1,61
0.4,2,86,4,1,62
0.4,2,87,4,1,63
0.4,2,88,4,1,64
0.4,2,89,4,1,65
0.4,2,90,4,1,66
0.4,2,91,1,0,66
0.4,2,92,3,0,66
0.4,2,93,4,1,67
0.4,2,94,4,1,68
0.4,2,95,4,1,69
0.4,2,96,4,1,70
0.4,2,97,4,1,71
0.4,2,98,4,1,72
0.4,2,99,4,1,73
0.4,2,100,4,1,74
0.4,2,101,4,1,75
0.4,2,102,4,1,76
0.4,2,103,2,1,77
0.4,2,104,2,0,77
0.4,2,105,4,1,78
0.4,2,106,4,1,79
0.4,2,107,4,1,80
0.4,2,108,4,1,81
0.4,2,109,4,1,82
0.4,2,110,4,1,83
0.4,2,111,4,1,84
0.4,2,112,4,1,85
0.4,2,113,4,0,85
0.4,2,114,0,0,85
0.4,2,115,4,1,86
0.4,2,116,4,1,87
0.4,2,117,4,1,88
0.4,2,118,4,1,89
0.4,2,119,4,1,90
0.4,2,120,4,1,91
0.4,2,121,4,1,92
0.4,2,122,4,1,93
0.4,2,123,4,1,94
0.4,2,124,4,1,95
0.4,2,125,4,1,96
0.4,2,126,4,1,97
0.4,2,127,4,1,98
0.4,2,128,4,1,99
0.4,2,129,2,0,99
0.4,2,130,4,0,99
0.4,2,131,1,0,99
0.4,2,132,3,0,99
0.4,2,133,4,1,100
0.4,2,134,4,0,100
0.4,2,135,4,1,101
0.4,2,136,4,1,102
0.4,2,137,4,0,102
0.4,2,138,4,1,103
0.4,2,139,4,1,104
0.4,2,140,4,1,105
0.4,2,141,4,1,106
0.4,2,142,4,1,107
0.4,2,143,4,1,108
0.4,2,144,4,1,109
0.4,2,145,4,1,110
0.4,2,146,4,1,111
0.4,2,147,4,1,112
0.4,2,148,4,1,113
0.4,2,149,0,0,113
0.4,2,150,4,1,114
0.4,2,151,4,1,115
0.4,2,152,4,1,116
0.4,2,153,4,0,116
0.4,2,154,4,1,117
0.4,2,155,4,1,118
0.4,2,156,4,1,119
0.4,2,157,2,0,119
0.4,2,158,4,1,120
0.4,2,159,4,1,121
0.4,2,160,4,1,122
0.4,2,161,4,0,122
0.4,2,162,4,1,123
0.4,2,163,4,1,124
0.4,2,164,4,1,125
0.4,2,165,4,1,126
0.4,2,166,4,1,127
0.4,2,167,4,1,128
0.4,2,168,4,1,129
0.4,2,169,4,1,130
0.4,2,170,4,1,131
0.4,2,171,4,1,132
0.4,2,172,4,0,132
0.4,2,173,1,0,132
0.4,2,174,3,0,132
0.4,2,175,4,1,133
0.4,2,176,4,1,134
0.4,2,177,4,1,135
0.4,2,178,4,1,136
0.4,2,179,4,1,137
0.4,2,180,4,1,138
0.4,2,181,4,1,139
0.4,2,182,4,1,140
0.4,2,183,4,1,141
0.4,2,184,4,1,142
0.4,2,185,4,1,143
0.4,2,186,4,1,144
0.4,2,187,4,1,145
0.4,2,188,4,0,145
0.4,2,189,4,1,146
0.4,2,190,4,1,147
0.4,2,191,4,1,148
0.4,2,192,4,1,149
0.4,2,193,4,1,150
0.4,2,194,4,1,151
0.4,2,195,4,0,151
0.4,2,196,0,0,151
0.4,2,197,4,1,152
0.4,2,198,4,1,153
0.4,2,199,2,0,153
0.4,2,200,4,1,154
0.4,2,201,4,1,155
0.4,2,202,4,1,156
0.4,2,203,4,1,157
0.4,2,204,4,1,158
0.4,2,205,4,0,158
0.4,2,206,4,1,159
0.4,2,207,4,1,160
0.4,2,208,4,1,161
0.4,2,209,4,1,162
0.4,2,210,4,0,162
0.4,2,211,4,1,163
0.4,2,212,4,1,164
0.4,2,213,4,1,165
0.4,2,214,4,1,166
0.4,2,215,4,1,167
0.4,2,216,4,1,168
0.4,2,217,4,1,169
0.4,2,218,4,1,170
0.4,2,219,4,1,171
0.4,2,220,4,1,172
0.4,2,221,4,1,173
0.4,2,222,4,1,174
0.4,2,223,4,1,175
0.4,2,224,4,1,176
0.4,2,225,4,1,177
0.4,2,226,4,1,178
0.4,2,227,4,1,179
0.4,2,228,4,1,180
0.4,2,229,4,1,181
0.4,2,230,4,0,181
0.4,2,231,1,0,181
0.4,2,232,3,0,181
0.4,2,233,4,1,182
0.4,2,234,4,1,183
0.4,2,235,4,1,184
0.4,2,236,4,1,185
0.4,2,237,4,1,186
0.4,2,238,4,1,187
0.4,2,239,4,1,188
0.4,2,240,4,1,189
0.4,2,241,4,1,190
0.4,2,242,4,1,191
0.4,2,243,4,1,192
0.4,2,244,4,1,193
0.4,2,245,4,1,194
0.4,2,246,4,1,195
0.4,2,247,4,1,196
0.4,2,248,4,1,197
0.4,2,249,4,1,198
0.4,2,250,4,1,199
0.4,3,1,0,0,0
0.4,3,2,1,1,1
0.4,3,3,2,0,1
0.4,3,4,3,1,2
0.4,3,5,4,0,2
0.4,3,6,1,0,2
0.4,3,7,3,0,2
0.4,3,8,0,0,2
0.4,3,9,2,0,2
0.4,3,10,4,1,3
0.4,3,11,1,0,3
0.4,3,12,3,0,3
0.4,3,13,4,1,4
0.4,3,14,4,0,4
0.4,3,15,1,0,4
0.4,3,16,3,0,4
0.4,3,17,4,1,5
0.4,3,18,0,0,5
0.4,3,19,2,1,6
0.4,3,20,2,0,6
0.4,3,21,4,1,7
0.4,3,22,4,1,8
0.4,3,23,4,1,9
0.4,3,24,4,1,10
0.4,3,25,4,1,11
0.4,3,26,4,1,12
0.4,3,27,4,0,12
0.4,3,28,1,0,12
0.4,3,29,2,0,12
0.4,3,30,3,0,12
0.4,3,31,0,0,12
0.4,3,32,4,1,13
0.4,3,33,4,1,14
0.4,3,34,4,1,15
0.4,3,35,4,1,16
0.4,3,36,4,0,16
0.4,3,37,4,1,17
0.4,3,38,4,1,18
0.4,3,39,4,1,19
0.4,3,40,1,0,19
0.4,3,41,2,0,19
0.4,3,42,3,0,19
0.4,3,43,4,1,20
0.4,3,44,4,0,20
0.4,3,45,0,0,20
0.4,3,46,4,1,21
0.4,3,47,4,1,22
0.4,3,48,4,1,23
0.4,3,49,4,1,24
0.4,3,50,4,1,25
0.4,3,51,4,1,26
0.4,3,52,4,0,26
0.4,3,53,4,1,27
0.4,3,54,1,0,27
0.4,3,55,2,0,27
0.4,3,56,3,0,27
0.4,3,57,4,1,28
0.4,3,58,4,1,29
0.4,3,59,4,1,30
0.4,3,60,4,0,30
0.4,3,61,4,1,31
0.4,3,62,4,1,32
0.4,3,63,0,0,32
0.4,3,64,4,1,33
0.4,3,65,4,1,34
0.4,3,66,4,1,35
0.4,3,67,4,1,36
0.4,3,68,4,1,37
0.4,3,69,4,1,38
0.4,3,70,4,0,38
0.4,3,71,4,1,39
0.4,3,72,4,1,40
0.4,3,73,4,0,40
0.4,3,74,1,0,40
0.4,3,75,2,0,40
0.4,3,76,3,0,40
0.4,3,77,4,1,41
0.4,3,78,4,1,42
0.4,3,79,4,0,42
0.4,3,80,4,0,42
0.4,3,81,0,0,42
0.4,3,82,4,1,43
0.4,3,83,4,1,44
0.4,3,84,4,1,45
0.4,3,85,4,1,46
0.4,3,86,4,1,47
0.4,3,87,4,1,48
0.4,3,88,4,1,49
0.4,3,89,4,1,50
0.4,3,90,4,1,51
0.4,3,91,4,0,51
0.4,3,92,4,1,52
0.4,3,93,4,1,53
0.4,3,94,1,0,53
0.4,3,95,2,0,53
0.4,3,96,3,0,53
0.4,3,97,4,1,54
0.4,3,98,4,1,55
0.4,3,99,4,1,56
0.4,3,100,4,1,57
0.4,3,101,4,1,58
0.4,3,102,4,1,59
0.4,3,103,4,1,60
0.4,3,104,4,1,61
0.4,3,105,4,1,62
0.4,3,106,4,0,62
0.4,3,107,4,1,63
0.4,3,108,4,1,64
0.4,3,109,4,1,65
0.4,3,110,4,1,66
0.4,3,111,4,1,67
0.4,3,112,4,1,68
0.4,3,113,4,1,69
0.4,3,114,4,1,70
0.4,3,115,4,1,71
0.4,3,116,4,1,72
0.4,3,117,4,1,73
0.4,3,118,4,1,74
0.4,3,119,4,1,75
0.4,3,120,4,1,76
0.4,3,121,4,0,76
0.4,3,122,4,1,77
0.4,3,123,0,0,77
0.4,3,124,4,1,78
0.4,3,125,4,1,79
0.4,3,126,4,1,80
0.4,3,127,4,1,81
0.4,3,128,4,1,82
0.4,3,129,4,0,82
0.4,3,130,4,1,83
0.4,3,131,4,1,84
0.4,3,132,4,1,85
0.4,3,133,4,1,86
0.4,3,134,4,1,87
0.4,3,135,4,1,88
0.4,3,136,4,1,89
0.4,3,137,4,1,90
0.4,3,138,4,1,91
0.4,3,139,4,1,92
0.4,3,140,4,1,93
0.4,3,141,4,1,94
0.4,3,142,4,1,95
0.4,3,143,4,1,96
0.4,3,144,4,1,97
0.4,3,145,4,1,98
0.4,3,146,4,1,99
0.4,3,147,4,1,100
0.4,3,148,4,1,101
0.4,3,149,1,0,101
0.4,3,150,2,0,101
0.4,3,151,3,0,101
0.4,3,152,4,1,102
0.4,3,153,4,1,103
0.4,3,154,4,1,104
0.4,3,155,4,1,105
0.4,3,156,4,1,106
0.4,3,157,4,1,107
0.4,3,158,4,1,108
0.4,3,159,4,1,109
0.4,3,160,4,1,110
0.4,3,161,4,1,111
0.4,3,162,4,1,112
0.4,3,163,4,1,113
0.4,3,164,4,1,114
0.4,3,165,4,1,115
0.4,3,166,4,1,116
0.4,3,167,4,1,117
0.4,3,168,4,0,117
0.4,3,169,4,1,118
0.4,3,170,4,1,119
0.4,3,171,4,1,120
0.4,3,172,4,1,121
0.4,3,173,4,1,122
0.4,3,174,4,1,123
0.4,3,175,4,1,124
0.4,3,176,4,0,124
0.4,3,177,4,1,125
0.4,3,178,4,1,126
0.4,3,179,4,1,127
0.4,3,180,4,1,128
0.4,3,181,4,1,129
0.4,3,182,4,1,130
0.4,3,183,4,1,131
0.4,3,184,4,1,132
0.4,3,185,4,1,133
0.4,3,186,4,1,134
0.4,3,187,4,1,135
0.4,3,188,4,1,136
0.4,3,189,4,1,137
0.4,3,190,4,0,137
0.4,3,191,0,1,138
0.4,3,192,0,0,138
0.4,3,193,4,1,139
0.4,3,194,4,0,139
0.4,3,195,4,1,140
0.4,3,196,4,1,141
0.4,3,197,4,1,142
0.4,3,198,4,1,143
0.4,3,199,4,1,144
0.4,3,200,4,1,145
0.4,3,201,4,1,146
0.4,3,202,4,1,147
0.4,3,203,4,1,148
0.4,3,204,4,1,149
0.4,3,205,4,1,150
0.4,3,206,4,1,151
0.4,3,207,4,1,152
0.4,3,208,4,1,153
0.4,3,209,4,1,154
0.4,3,210,4,1,155
0.4,3,211,4,1,156
0.4,3,212,4,1,157
0.4,3,213,4,1,158
0.4,3,214,4,1,159
0.4,3,215,4,0,159
0.4,3,216,0,0,159
0.4,3,217,1,0,159
0.4,3,218,2,0,159
0.4,3,219,3,0,159
0.4,3,220,4,1,160
0.4,3,221,4,1,161
0.4,3,222,4,1,162
0.4,3,223,4,1,163
0.4,3,224,4,1,164
0.4,3,225,4,1,165
0.4,3,226,4,1,166
0.4,3,227,4,0,166
0.4,3,228,4,1,167
0.4,3,229,4,1,168
0.4,3,230,4,0,168
0.4,3,231,4,1,169
0.4,3,232,4,1,170
0.4,3,233,4,1,171
0.4,3,234,4,1,172
0.4,3,235,4,1,173
0.4,3,236,4,1,174
0.4,3,237,4,1,175
0.4,3,238,4,1,176
0.4,3,239,4,1,177
0.4,3,240,4,0,177
0.4,3,241,4,0,177
0.4,3,242,4,1,178
0.4,3,243,4,1,179
0.4,3,244,4,1,180
0.4,3,245,4,0,180
0.4,3,246,4,1,181
0.4,3,247,4,1,182
0.4,3,248,4,1,183
0.4,3,249,4,1,184
0.4,3,250,4,0,184
0.4,4,1,0,0,0
0.4,4,2,1,0,0
0.4,4,3,2,0,0
0.4,4,4,3,0,0
0.4,4,5,4,1,1
0.4,4,6,4,1,2
0.4,4,7,4,1,3
0.4,4,8,4,1,4
0.4,4,9,0,0,4
0.4,4,10,1,0,4
0.4,4,11,2,0,4
0.4,4,12,3,0,4
0.4,4,13,4,1,5
0.4,4,14,4,1,6
0.4,4,15,4,1,7
0.4,4,16,4,1,8
0.4,4,17,4,1,9
0.4,4,18,4,1,10
0.4,4,19,4,1,11
0.4,4,20,4,1,12
0.4,4,21,0,0,12
0.4,4,22,1,0,12
0.4,4,23,2,0,12
0.4,4,24,3,0,12
0.4,4,25,4,1,13
0.4,4,26,4,1,14
0.4,4,27,4,1,15
0.4,4,28,4,1,16
0.4,4,29,4,1,17
0.4,4,30,4,1,18
0.4,4,31,4,1,19
0.4,4,32,4,1,20
0.4,4,33,4,0,20
0.4,4,34,4,1,21
0.4,4,35,0,0,21
0.4,4,36,1,0,21
0.4,4,37,2,0,21
0.4,4,38,3,0,21
0.4,4,39,4,1,22
0.4,4,40,4,1,23
0.4,4,41,4,1,24
0.4,4,42,4,1,25
0.4,4,43,4,1,26
0.4,4,44,4,1,27
0.4,4,45,4,1,28
0.4,4,46,4,0,28
0.4,4,47,4,1,29
0.4,4,48,4,1,30
0.4,4,49,4,0,30
0.4,4,50,0,0,30
0.4,4,51,1,0,30
0.4,4,52,2,0,30
